X_data[0],X_data[2],Y_pred[0],E_pred[0],E_pred[2],N_SP[0]
1.39,2.0,0.12399748123411702,0.00013967327071380786,0.0018810113314565796,10000.0
1.4,2.0,0.12152599011979837,0.00013690755465008974,0.0018614370048528155,10000.0
1.41,2.0,0.11909993720800427,0.0001341966034336901,0.0018455050431564167,10000.0
1.42,2.0,0.1167184296580176,0.00013153933264797578,0.0018332057788785514,10000.0
1.43,2.0,0.11438060399019467,0.00012893467934920182,0.001824493164375372,10000.0
1.44,2.0,0.11208562544840428,0.0001263816016413195,0.0018192960140807513,10000.0
1.45,2.0,0.10983268735963969,0.00012387907825920424,0.0018175241314763325,10000.0
1.46,2.0,0.10762101049179351,0.0001214261081601357,0.0018190719150469417,10000.0
1.47,2.0,0.10544984241056066,0.00011902171012336759,0.0018238206390898282,10000.0
1.48,2.0,0.10331845683638052,0.00011666492235762611,0.001831639997850661,10000.0
1.49,2.0,0.10122615300229787,0.00011435480211638073,0.0018423892199820537,10000.0
1.5,2.0,0.09917225501357918,0.00011209042532073293,0.0018559179218145237,10000.0
1.51,2.0,0.0971561112098801,0.00010987088618977235,0.0018720667960378512,10000.0
1.52,2.0,0.09517709353072179,0.00010769529687825235,0.0018906681932827716,10000.0
1.53,2.0,0.09323459688499192,0.00010556278712144009,0.0019115466319256722,10000.0
1.54,2.0,0.09132803852515292,0.00010347250388699901,0.001934519258414192,10000.0
1.55,2.0,0.0894568574267901,0.00010142361103376451,0.0019593962725128577,10000.0
1.56,2.0,0.08762051367410861,9.941528897727636e-05,0.001985981326944482,10000.0
1.57,2.0,0.08581848785193957,9.744673436193399e-05,0.002014071907759955,10000.0
1.58,2.0,0.0840502804447848,9.551715973964351e-05,0.002043459699721393,10000.0
1.59,2.0,0.08231541124339237,9.362579325482797e-05,0.002073930939627771,10000.0
1.6,2.0,0.08061341875932115,9.177187833567494e-05,0.0021052667596032585,10000.0
1.61,2.0,0.07894385964791717,8.995467339149752e-05,0.002137243521756219,10000.0
1.62,2.0,0.07730630814009187,8.817345151608836e-05,0.0021696331452056177,10000.0
1.63,2.0,0.0757003554832607,8.642750019694736e-05,0.0022022034262017703,10000.0
1.64,2.0,0.07412560939176993,8.471612103026714e-05,0.002234718351901733,10000.0
1.65,2.0,0.07258169350710786,8.303862944156236e-05,0.002266938408273064,10000.0
1.66,2.0,0.07106824686816637,8.13943544118307e-05,0.0022986208825811986,10000.0
1.67,2.0,0.06958492339179545,7.978263820913629e-05,0.0023295201609618544,10000.0
1.68,2.0,0.06813139136385937,7.820283612550822e-05,0.002359388021695976,10000.0
1.69,2.0,0.06670733294098186,7.665431621904876e-05,0.002387973925006259,10000.0
1.7,2.0,0.0653124436631406,7.513645906114808e-05,0.0024150253005105794,10000.0
1.71,2.0,0.06394643197724748,7.36486574887047e-05,0.0024402878339487275,10000.0
1.72,2.0,0.06260901877182656,7.219031636125196e-05,0.0024635057555284826,10000.0
1.73,2.0,0.06129993692288238,7.076085232289413e-05,0.0024844221333564526,10000.0
1.74,2.0,0.0600189308510265,6.935969356895605e-05,0.0025027791771692807,10000.0
1.75,2.0,0.05876575608991075,6.798627961725381e-05,0.002518318560385598,10000.0
1.76,2.0,0.05754017886600182,6.664006108389428e-05,0.002530781773127472,10000.0
1.77,2.0,0.056341975689699564,6.532049946351431e-05,0.0025399105267592905,10000.0
1.78,2.0,0.055170932957804175,6.402706691387135e-05,0.0025454472445089163,10000.0
1.79,2.0,0.054026846567299835,6.275924604469953e-05,0.002547135698755262,10000.0
1.8,2.0,0.052909521540420945,6.151652971074671e-05,0.002544721906490183,10000.0
1.81,2.0,0.051818771660948726,6.029842080890953e-05,0.0025379555006091593,10000.0
1.82,2.0,0.05075441912166856,5.9104432079385565e-05,0.0025265920335119257,10000.0
1.83,2.0,0.04971629418290746,5.793408591076296e-05,0.002510397260282288,10000.0
1.84,2.0,0.048704234842059546,5.678691414896944e-05,0.0024891560979433047,10000.0
1.85,2.0,0.04771808651399889,5.566245791000445e-05,0.0024626943565473065,10000.0
1.86,2.0,0.04675770172225613,5.4560267396379466e-05,0.002430943297596306,10000.0
1.87,2.0,0.0458229398008414,5.347990171719297e-05,0.0023941956219170504,10000.0
1.88,2.0,0.04491366660657492,5.242092871176824e-05,0.002354354991483887,10000.0
1.89,2.0,0.04402975424178146,5.1382924776783224e-05,0.002316846311437878,10000.0
1.9,2.0,0.04317108078720022,5.036547469682372e-05,0.0022860063600329264,10000.0
1.91,2.0,0.042337530044947114,4.936817147829156e-05,0.0022632460469393235,10000.0
1.92,2.0,0.041528991291366335,4.8390616186601786e-05,0.0022491269712512003,10000.0
1.93,2.0,0.04074535903959853,4.743241778660347e-05,0.0022440006386700456,10000.0
1.94,2.0,0.03998653281168818,4.649319298616046e-05,0.0022481468953122054,10000.0
1.95,2.0,0.039252416920047106,4.5572566082829426e-05,0.002261814321586043,10000.0
1.96,2.0,0.038542920258085256,4.4670168813573835e-05,0.002285235231163338,10000.0
1.97,2.0,0.037857956099822565,4.3785640207453865e-05,0.0023186322299305643,10000.0
1.98,2.0,0.03719744190828089,4.29186264412332e-05,0.002362221432670336,10000.0
1.99,2.0,0.03656129915246009,4.206878069784502e-05,0.0024162141777008175,10000.0
2.0,2.0,0.03594945313270159,4.123576302766051e-05,0.0024808179994256488,10000.0
