phi, phidot, x, s
-0.021741734981885235,0.015279971024904849,0.03505763345303901,-0.09800514627981333
-0.021615840886457686,0.015598416511121814,0.03534487179868372,-0.09605322743476588
-0.021487291446814136,0.01593210668528845,0.03563446357948884,-0.09410130858971844
-0.021355961044534556,0.01628136334824077,0.03592642807789744,-0.09214938974467099
-0.0212565980923195,0.0155176669750368,0.0251919630858549,-0.0909530945472124
-0.021129386555422833,0.015666579575244196,0.025398368855086777,-0.08915230043168268
-0.021000902939660653,0.01583089033797765,0.0256064657724609,-0.08735150631615296
-0.02087102098876826,0.016010753673236622,0.025816267694092097,-0.08555071220062324
-0.02073961312995432,0.01620633927340065,0.026027788589622756,-0.08374991808509352
-0.020606550348570042,0.016417832272985593,0.026241042543152973,-0.0819491239695638
-0.020471702061418635,0.01664543342356709,0.026456043754178375,-0.08014832985403408
-0.020334935988580567,0.016889359284035812,0.02667280653853556,-0.07834753573850436
-0.0201961180236289,0.01714984242636438,0.026891345329355356,-0.07654674162297465
-0.02005511210210734,0.017427131657080694,0.02711167467802379,-0.07474594750744493
-0.0199387521000142,0.0167695598364429,0.0184762118702269,-0.0735828102356732
-0.019801443496582083,0.016885360910962783,0.01862759335290725,-0.07190954748889503
-0.019663128608005863,0.0170177803575163,0.0187802151522423,-0.07023628474211685
-0.019523671335963427,0.01716694045713094,0.018934087430541063,-0.06856302199533867
-0.019382934523492934,0.01733297996256473,0.019089220433375558,-0.0668897592485605
-0.019240779820068284,0.017516054226890728,0.019245624490263055,-0.06521649650178232
-0.01909706754556507,0.01771633534840766,0.019403310015353843,-0.06354323375500415
-0.018951656552983222,0.017934012332011248,0.01956228750812464,-0.06186997100822597
-0.018804404089791338,0.018169291267176774,0.019722567554077745,-0.060196708261447796
-0.018655165657756715,0.01842239552271986,0.01988416082544582,-0.05852344551466962
-0.0185233610294074,0.0179075213934243,0.0131308092616461,-0.0573795536745573
-0.018376721864588972,0.018034711113447493,0.013238394159934911,-0.055812165109112244
-0.018228979306657244,0.01817964810943601,0.01334686053552715,-0.05424477654366719
-0.01807998799922028,0.01834246644364799,0.013456215610646841,-0.052677387978222134
-0.01792960142696643,0.018523317770129846,0.013566466666691977,-0.05110999941277708
-0.017777671771552532,0.018722371475458664,0.013677621044719368,-0.049542610847332025
-0.017624049766279317,0.01893981483692145,0.013789686145933436,-0.04797522228188697
-0.01746858454941104,0.01917585319827816,0.01390266943217903,-0.046407833716441915
-0.017311123515995203,0.01943071016327258,0.014016578426438263,-0.04484044515099686
-0.01715151216803689,0.019704627807072803,0.014131420713331438,-0.043273056585551806
-0.0170029237687329,0.0193431914930997,0.0090683114381679,-0.0421516430006565
-0.016844384727233194,0.0195196738292782,0.009142610999168773,-0.04067344943132132
-0.016684334643198066,0.01971534444639292,0.009217519320113832,-0.03919525586198614
-0.016522616216548342,0.019930386771186626,0.009293041388766991,-0.03771706229265096
-0.016359070580030284,0.020165003268309497,0.009369182233758511,-0.03623886872331578
-0.016193537143118164,0.020419415630480078,0.009445946924919813,-0.034760675153980604
-0.01602585343429532,0.020693864987532458,0.009523340573621066,-0.033282481584645425
-0.015855854941558715,0.02098861213454581,0.009601368333111518,-0.031804288015310246
-0.015683374950990474,0.021303937779271233,0.009680035398862627,-0.03032609444597509
-0.015508244383238055,0.021640142809089685,0.009759347008914005,-0.028847900876639947
-0.0153395824516884,0.0214086707744901,0.0062140723540658,-0.0277772145598458
-0.015163896401409306,0.021663369673949932,0.006264986226078565,-0.02638052244101879
-0.014986053229096095,0.021939333621331093,0.006316317251644689,-0.024983830322191782
-0.014805878395475718,0.02223682427296459,0.006368068848635966,-0.023587138203364773
-0.014623195147875145,0.022556124410621516,0.006420244462927902,-0.022190446084537765
-0.014437824346796992,0.022897538209881965,0.006472847568629157,-0.020793753965710756
-0.01424958429022749,0.02326139152948452,0.006525881668312869,-0.019397061846883747
-0.014058290535504525,0.023648032221930366,0.00657935029324987,-0.01800036972805674
-0.01386375571857117,0.0240578304656367,0.00663325700364382,-0.01660367760922973
-0.013665789370437682,0.0244911791189554,0.006687605388868257,-0.015206985490402721
-0.0134734102984199,0.0243125469805888,0.0044984881445587,-0.0142545985730776
-0.0132736843567186,0.024658905745289506,0.0045353456892722145,-0.012946767494550968
-0.013071042416421175,0.025029440618127646,0.004572505219577034,-0.011638936416024336
-0.012865285838851938,0.02542450515228212,0.004609969209737193,-0.010331105337497704
-0.012656213011100384,0.025844476943921918,0.004647740154289162,-0.009023274258971072
-0.012443619148443821,0.026289757992638354,0.004685820568207942,-0.007715443180444439
-0.01222729609374014,0.026760775085774922,0.0047242129870745195,-0.006407612101917798
-0.012007032113594352,0.027257980207020527,0.00476291996724471,-0.005099781023391157
-0.011782611691099351,0.027781850969655044,0.004801944086019361,-0.003791949944864517
-0.011553815314948186,0.028332891074860526,0.004841287941815967,-0.0024841188663378808
-0.0113367256900428,0.0280362259246508,0.0038438779034521,-0.0017833523340342
-0.01110632847192744,0.028457819501640755,0.0038753720181739864,-0.0005969341647521517
-0.010872387505298002,0.028907301799830146,0.0039071241741987,0.0005894840045298964
-0.010634673567541395,0.02938510242024439,0.0039391364857407395,0.0017759021738119446
-0.010392953827465943,0.029891678707890487,0.003971411084337035,0.002962320343093993
-0.010146991617232383,0.030427516188932434,0.0040039501189888796,0.004148738512376041
-0.009896546200615065,0.030993129035443833,0.004036755756305012,0.005335156681658089
-0.009641372537366633,0.03158906055817966,0.0040698301806458915,0.006521574850940137
-0.009381221043455757,0.03221588372783641,0.004103175594269136,0.007707993020222186
-0.009115837346943545,0.03287420172529734,0.00413679421747616,0.008894411189504233
-0.0088814979289801,0.0321168542213828,0.0041423498922323,0.0090959160591477
-0.00861779357582664,0.03253806592158982,0.004176289482927155,0.010085351568502068
-0.008350533791853581,0.032991195054672164,0.004210507151487594,0.011074787077856436
-0.008079456464113734,0.033476672737986705,0.00424500517629405,0.012064222587210804
-0.00780429584409333,0.033994961810222414,0.0042797858543944505,0.013053658096565172
-0.00752478228716541,0.034546557271862635,0.004314851501657169,0.01404309360591954
-0.007240641988332202,0.03513198675714235,0.004350204452925225,0.015032529115273908
-0.00695159671399776,0.035751811037946966,0.0043858470621717495,0.016021964624628276
-0.006657363529508391,0.03640662456012981,0.004421781702656724,0.017011400133982644
-0.006357654522194364,0.03709705601275661,0.004458010767085004,0.018000835643337012
-0.0061331221872811,0.0352183514502438,0.0052178199737216,0.0172531009373399
-0.005844807742142265,0.03544732297287604,0.0052605712329910365,0.017895102403623978
-0.00555449613542134,0.035711181990607035,0.005303672766930418,0.018537103869908055
-0.00526190170295115,0.0360101711861482,0.005347127445451566,0.01917910533619213
-0.004966736672673344,0.036344567805897045,0.0053909381619804035,0.01982110680247621
-0.00466871088156903,0.03671468391576787,0.005435107833649614,0.020463108268760286
-0.004367531490375467,0.03712086669123894,0.005479639401492874,0.021105109735044363
-0.004062902695808557,0.03756349874188236,0.00552453583064069,0.02174711120132844
-0.003754525440008536,0.038042998470676416,0.005569800110517819,0.022389112667612517
-0.003442097116923762,0.038559820468434286,0.005615435255042334,0.023031114133896594
-0.0032949744152692,0.0343162689640467,0.0067598332548578,0.0205262244504989
-0.003016254747582799,0.033937795072294,0.006815218719582921,0.020538847686846638
-0.002740500590360575,0.033593027794133846,0.00687105797504328,0.020551470923194374
-0.002467438123916174,0.03328160945052902,0.006927354739290763,0.02056409415954211
-0.0021967963265206478,0.033003215473741986,0.006984112760840433,0.020576717395889847
-0.0019283067053669006,0.032757554070115415,0.00704133581892013,0.020589340632237583
-0.0016617030301673103,0.032544365915359204,0.007099027723722112,0.02060196386858532
-0.0013967210691203512,0.032363423882028265,0.0071571923166567535,0.020614587104933055
-0.0011330983269845015,0.032214532798907174,0.007215833470608331,0.020627210341280792
-0.0008705737849999125,0.03209752924204912,0.007274955090192885,0.020639833577628528
-0.0006088876424002775,0.032012281357247825,0.007334561112018226,0.020652456813976264
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
